id,year,component,bug_class,affected_function,trigger,poc,fix_commit,fixed_in,alloc_arena,verdict,evidence,source,notes
sqlite-20abac2f87a8,2009,btree,heap-overflow-write,fillInCell / balance_nonroot,corrupt-db-file,,20abac2f87a824da836d688d0a9f02aa88eebdea,3.6.11,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/20abac2f87a824da836d688d0a9f02aa88eebdea,"A corrupt database gave nKey larger than 31 bits, and fillInCell wrote the cell without validating it; balance_nonroot also ignored the return code. The write goes into the page image. Page images come from the pcache1 bulk slab (one sqlite3Malloc at src/pcache1.c:313 carved into page slots at :327), so the access stays inside one allocation; conditional on the page being one of the first SQLITE_DEFAULT_PCACHE_INITSZ=20 per cache (src/sqliteInt.h:743)."
sqlite-3a9cf17d7c5a,2009,VDBE,double-free,sqlite3VdbeExec OP_String8,C-API-misuse+plain-SQL,,3a9cf17d7c5a34ec1c15ba6990450a02c802f6f7,3.6.16,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/3a9cf17d7c5a34ec1c15ba6990450a02c802f6f7,"Mem payload pOut->zMalloc from sqlite3VdbeMemGrow -> sqlite3DbMallocRaw, src/vdbemem.c:276; a UTF16-converted string literal is well under the 1200 B slot so it is a lookaside slot. Freed twice = the same slot pushed onto db->lookaside.pFree twice (src/malloc.c:481), so two later allocations alias one slot. No free() reaches the system allocator, so revocation never runs."
sqlite-4361e79f14cb,2009,btree,heap-overflow-write,btreeInitPage,corrupt-db-file,,4361e79f14cb3e3276574a52bb15adbc27d70196,3.6.18,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/4361e79f14cb3e3276574a52bb15adbc27d70196,"A corrupt free-block chain let a free block end past usableSize, so the free-list maintenance wrote off the end of the page image; the fix adds the pc+size>usableSize test. Page images come from the pcache1 bulk slab: one sqlite3Malloc at src/pcache1.c:313 carved into page slots at :327, returned only to pCache->pFree. Conditional on the page being one of the first SQLITE_DEFAULT_PCACHE_INITSZ=20 pages per cache (src/sqliteInt.h:743). Upstream itself documents that page-adjacent overreads happen and mitigates them by LAYOUT rather than by bounds: check-in 69e931e7bbee (2009) moved the pcache1 header to the end of the page buffer ""so that the 20 bytes immediately following the page buffer are mapped if a read of the page overreads"", and 026e598d0f2c (2010) did the same for MemPage."
sqlite-5be31f519b7d,2009,btree,heap-oob-read,checkTreePage (integrity_check),corrupt-db-file,,5be31f519b7ddc84cb676bc6a32272b910a8f229,3.6.12,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/5be31f519b7ddc84cb676bc6a32272b910a8f229,"integrity_check followed info.iOverflow on a corrupt cell without checking that &pCell[info.iOverflow] stays within pPage->aData[usableSize], reading past the page image. Page images come from the pcache1 bulk slab: one sqlite3Malloc at src/pcache1.c:313 carved into page slots at :327, returned only to pCache->pFree. Conditional on the page being one of the first SQLITE_DEFAULT_PCACHE_INITSZ=20 pages per cache (src/sqliteInt.h:743). Upstream itself documents that page-adjacent overreads happen and mitigates them by LAYOUT rather than by bounds: check-in 69e931e7bbee (2009) moved the pcache1 header to the end of the page buffer ""so that the 20 bytes immediately following the page buffer are mapped if a read of the page overreads"", and 026e598d0f2c (2010) did the same for MemPage."
sqlite-69e931e7bbee,2009,btree,heap-oob-read,sqlite3BtreeInitPage,corrupt-db-file,,69e931e7bbee10b8fc670f36b8a2f53197bd3299,3.6.15,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/69e931e7bbee10b8fc670f36b8a2f53197bd3299,"A malformed page could make cell parsing run past the end of the page; this check-in adds the early cell-extends-past-page-boundary test. Its companion change is the strongest single piece of corroboration in this table. Page images come from the pcache1 bulk slab: one sqlite3Malloc at src/pcache1.c:313 carved into page slots at :327, returned only to pCache->pFree. Conditional on the page being one of the first SQLITE_DEFAULT_PCACHE_INITSZ=20 pages per cache (src/sqliteInt.h:743). Upstream itself documents that page-adjacent overreads happen and mitigates them by LAYOUT rather than by bounds: check-in 69e931e7bbee (2009) moved the pcache1 header to the end of the page buffer ""so that the 20 bytes immediately following the page buffer are mapped if a read of the page overreads"", and 026e598d0f2c (2010) did the same for MemPage."
sqlite-7c95b0f3dab6,2009,UTF16 conversion,heap-oob-read,sqlite3VdbeMemTranslate / sqlite3Utf16ByteLen,plain-SQL,,7c95b0f3dab6f6924826f32ee570e852dc4fc946,3.6.20,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/7c95b0f3dab6f6924826f32ee570e852dc4fc946,"READ_UTF16LE/READ_UTF16BE consume 2 more bytes past zTerm when the buffer ends on the first half of a surrogate pair (src/utf.c:242 and :551 in 3.53.4). The buffer is Mem.z, allocated by sqlite3VdbeMemGrow -> sqlite3DbMallocRaw(pMem->db,n) (src/vdbemem.c:276) with a 32-byte floor; n<=1200 gives a lookaside big slot (n<=128 a 128-byte small slot), so 2 bytes past a short string stay inside the slot. A UTF-16 value longer than 1200 bytes, or an application buffer bound with SQLITE_STATIC or a destructor, is outside the arena and would be caught. batch-id=fossil:19064d7cea838e1a"
sqlite-ec9b31f03327,2009,btree,uninitialized-read,sqlite3BtreeMovetoUnpacked,corrupt-db-file+OOM,,ec9b31f03327fc7ab85a7201048f203b0a750345,3.6.18,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/ec9b31f03327fc7ab85a7201048f203b0a750345,"pCellKey is sqlite3Malloc(nCell+18) in sqlite3BtreeMovetoUnpacked and released with sqlite3_free, i.e. the system allocator directly, never the connection allocator. After a failed accessPayload the buffer was passed uninitialised to sqlite3VdbeRecordCompare. Real malloc bounds, so a sanitizer or CHERI sees it."
sqlite-f37adcb40f35,2009,pager,uninitialized-read,readDbPage,plain-SQL+VACUUM,,f37adcb40f35a9ee0172bcfe6f38943a24864818,3.6.11,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/f37adcb40f35a9ee0172bcfe6f38943a24864818,"A short read left part of pPg->pData never written, and the page was then used; the fix memsets the page buffer first. The uninitialised bytes are not fresh zeroes from the OS - the page slot is recycled within the pcache1 bulk slab, so what is read is the previous page cached in that slot, i.e. real database content from elsewhere in the file. Page images come from the pcache1 bulk slab: one sqlite3Malloc at src/pcache1.c:313 carved into page slots at :327, returned only to pCache->pFree. Conditional on the page being one of the first SQLITE_DEFAULT_PCACHE_INITSZ=20 pages per cache (src/sqliteInt.h:743). Upstream itself documents that page-adjacent overreads happen and mitigates them by LAYOUT rather than by bounds: check-in 69e931e7bbee (2009) moved the pcache1 header to the end of the page buffer ""so that the 20 bytes immediately following the page buffer are mapped if a read of the page overreads"", and 026e598d0f2c (2010) did the same for MemPage."
sqlite-0d0654119fc1,2008,btree,heap-oob-read,defragmentPage / accessPayload,corrupt-db-file,,0d0654119fc1d2222e1c63cc9fdb3aef6a9c8fab,3.6.6,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/0d0654119fc1d2222e1c63cc9fdb3aef6a9c8fab,"Two overreads found by valgrind on corruptC.test: defragmentPage trusted a cell offset+size past usableSize, and accessPayload did not check &aPayload[nLocal] against the end of the page. Page images come from the pcache1 bulk slab (one sqlite3Malloc at src/pcache1.c:313 carved into page slots at :327), so the access stays inside one allocation; conditional on the page being one of the first SQLITE_DEFAULT_PCACHE_INITSZ=20 per cache (src/sqliteInt.h:743)."
sqlite-555f8de7ef22,2008,expr,heap-overflow-write,codeAlias (column cache),plain-SQL,,555f8de7ef2202781d1e5e929c7d2c1a4045a59c,3.6.7,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/555f8de7ef2202781d1e5e929c7d2c1a4045a59c,"pParse->aAlias was allocated for the alias count known at the time but never tracked how many slots were actually allocated, so a later nested VIEW wrote past the array; the fix adds Parse.nAliasAlloc and reallocs. Ticket #3527. aAlias is grown with sqlite3DbReallocOrFree and is a small pointer array, so it occupies a lookaside slot and the overrun lands in the neighbouring slot. Lookaside is present at this revision - verified by reading src/sqliteInt.h AT the commit (23 occurrences; positive control: master shows 68, and the 2008-04 tree shows 0), so the arena existed when this bug shipped. Allocation site: sqlite3DbReallocOrFree -> sqlite3DbMallocRawNN (src/malloc.c:643); a small pointer array, so a lookaside slot."
sqlite-8d99363c1b9f,2008,VDBE,type-confusion,sqlite3VdbeMemSetRowSet / OP_RowSetAdd,plain-SQL+OOM,,8d99363c1b9fcd12950f693fccd76d12c442434c,3.6.7,vdbe-space-block,blind,read-the-source,https://github.com/sqlite/sqlite/commit/8d99363c1b9fcd12950f693fccd76d12c442434c,"On a failed allocation the Mem was still flagged MEM_RowSet, so later code read pMem->u.pRowSet as a valid RowSet pointer when it was not - a cell interpreted as the wrong union member. The Mem is a VDBE register in Vdbe.aMem, bump-carved with aVar/apArg/apCsr out of one block by allocSpace (src/vdbeaux.c:2570), so nothing about the access leaves an allocation and no bounds or tag check can see the type error. Lookaside is present at this revision - verified by reading src/sqliteInt.h AT the commit (23 occurrences; positive control: master shows 68, and the 2008-04 tree shows 0), so the arena existed when this bug shipped."
sqlite-bbf695d6ead1,2008,core,heap-overflow-write,sqlite3VdbeMemTranslate,plain-SQL+C-API-misuse,,bbf695d6ead1f517d9331dd7476c81b98c63f521,3.6.5,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/bbf695d6ead1f517d9331dd7476c81b98c63f521,"Malformed UTF16 with an odd byte count let the converter run zTerm past the end of the input; the fix masks pMem->n with ~1. Ticket #3482. The input is a Mem text payload from sqlite3VdbeMemGrow -> sqlite3DbMallocRaw, so a string under the slot size lives in a lookaside slot and the overrun stays inside the connection slab. Lookaside is present at this revision - verified by reading src/sqliteInt.h AT the commit (23 occurrences; positive control: master shows 68, and the 2008-04 tree shows 0), so the arena existed when this bug shipped."
sqlite-c46f52034f79,2008,VDBE,heap-oob-read,sqlite3VdbeMakeReady,plain-SQL+OOM,,c46f52034f79518ededba546ac253a3125d59d0d,3.6.5,vdbe-space-block,blind,read-the-source,https://github.com/sqlite/sqlite/commit/c46f52034f79518ededba546ac253a3125d59d0d,"On OOM during EXPLAIN, p->nMem was set to 10 while the register array had not been allocated for 10 entries, so register access ran past the array. Ticket #3478; the fix assigns the local nMem instead of p->nMem. Vdbe.aMem is carved with aVar/apArg/apCsr from ONE block (allocSpace, src/vdbeaux.c:2570, block at :2718), so the over-index lands in a neighbouring sub-array of the same allocation. Lookaside is present at this revision - verified by reading src/sqliteInt.h AT the commit (23 occurrences; positive control: master shows 68, and the 2008-04 tree shows 0), so the arena existed when this bug shipped."
sqlite-daca5433a02a,2008,btree,heap-oob-read,checkTreePage,corrupt-db-file,,daca5433a02a66dad4d70eb78bb0328f1a6272c4,3.6.2,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/daca5433a02a66dad4d70eb78bb0328f1a6272c4,"integrity_check called cellSizePtr(&data[pc]) with a pc beyond usableSize on a corrupt page; the fix bounds pc first. Page images come from the pcache1 bulk slab (one sqlite3Malloc at src/pcache1.c:313 carved into page slots at :327), so the access stays inside one allocation; conditional on the page being one of the first SQLITE_DEFAULT_PCACHE_INITSZ=20 per cache (src/sqliteInt.h:743)."
sqlite-e08a3c4f91f4,2008,btree,use-after-free,balance_quick,plain-SQL+io-error,,e08a3c4f91f44e51e1e31eb5c6b460c9d54b140e,3.6.3,pcache1-bulk,blind,read-the-source,https://github.com/sqlite/sqlite/commit/e08a3c4f91f44e51e1e31eb5c6b460c9d54b140e,"On an I/O error the new page was released on one path and then still used; the fix moves releasePage. A released page returns to pCache->pFree rather than to free() when it is bulk-local, so the stale MemPage still points into live slab memory and revocation never runs. Page images come from the pcache1 bulk slab (one sqlite3Malloc at src/pcache1.c:313 carved into page slots at :327), so the access stays inside one allocation; conditional on the page being one of the first SQLITE_DEFAULT_PCACHE_INITSZ=20 per cache (src/sqliteInt.h:743)."
fossil:caa7da807d6578f7,2006,core (VDBE operand stack),heap-overflow-write,buildIndexProbe / sqlite3WhereBegin,plain-SQL,"correlated sub-query, test/select1.test (added by the fix)",327bd59216eda424653c1b2f97b70fc0952541f7,3.3.1,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/327bd59216eda424653c1b2f97b70fc0952541f7,"buildIndexProbe popped only nColumn entries on the NULL-key exit path, leaking nEq operand-stack entries per loop iteration until pTos runs off the end of p->aStack; aStack is one sqliteMalloc block sub-divided by pointer arithmetic into aStack/apArg/aVar/azVar/aMem/apCsr (src/vdbeaux.c:734 at this commit), i.e. the same shape as the btree balance scratch block - the first overruns land in apArg/aVar inside the block and are invisible - but the growth is unbounded across rows so the write leaves the block entirely, which is why this is caught; predates lookaside (introduced 3.6.1, 2008) so sqliteMalloc is plain system heap"
sqlite-dd9f8b45ef63,2005,query planner,heap-oob-read,sqlite3WhereBegin,plain-SQL,,dd9f8b45ef63de1bdcdb462d9477e2bfe54a394f,3.2.2,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/dd9f8b45ef63de1bdcdb462d9477e2bfe54a394f,"pIdx->pTable->aCol[iColumn] read with iColumn == -1 (the rowid), i.e. 16 bytes BEFORE the start of the Column array. Two independent reasons this is caught: the read leaves the enclosing allocation entirely, and aCol is built on the CREATE path where createkw fired disableLookaside (src/parse.y:212), so the array is plain sqlite3Malloc. Also predates lookaside, which was added in 2008."
fossil:5a33e0b06f495628,2004,core (VDBE operand stack),heap-overflow-write,sqliteUpdate (INSTEAD OF trigger loop),plain-SQL,UPDATE through a view with an INSTEAD OF trigger,4e0e4d7a9e9f5d7c72359712a920fbfdeaee14c2,,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/4e0e4d7a9e9f5d7c72359712a920fbfdeaee14c2,"the UPDATE trigger loop never reset the VDBE operand stack between rows, so pTos climbs past p->aStack (the fix adds OP_StackDepth/OP_StackReset); aStack is one sqliteMalloc block sub-divided by pointer arithmetic into aStack and zArgv/azVar/anVar/abVar (src/vdbeaux.c:616 at this commit), so the first overruns land in zArgv inside the same block and are invisible, but the per-row growth is unbounded and the write leaves the block, which is why this is caught; predates lookaside (3.6.1, 2008) so sqliteMalloc is plain system heap"
sqlite-8b8891bf0aa3,2004,expr,heap-overflow-write,sqliteExprCode TK_IN,plain-SQL,misc3.test in-tree,8b8891bf0aa39fde98831f4cdd391c1a22e672f1,3.0.2,system-malloc,caught,read-the-source,https://github.com/sqlite/sqlite/commit/8b8891bf0aa39fde98831f4cdd391c1a22e672f1,"OP_Pop popped one entry where two were pushed, desynchronising the VDBE operand stack (ticket #668). Predates lookaside entirely - lookaside was added to SQLite in 2008 - so the VDBE stack array was a plain sqliteMalloc allocation at the time. Included as a pre-arena control point. Allocation site: sqliteMalloc (the 2004 spelling of the system-allocator wrapper, pre-dating both lookaside and sqlite3Malloc)."
